"Month","Day","Hour","Output power (W)"
"7","30","11","320.612"
"7","30","12","337.728"
"7","30","13","326.632"
"7","30","14","284.477"
"7","30","15","232.534"
"7","30","16","172.447"
"7","30","17","117.87"
"7","30","18","62.215"
"7","30","19","12.908"
"7","30","20","0"
"7","30","21","0"
"7","30","22","0"
"7","30","23","0"
"7","31","0","0"
"7","31","1","0"
"7","31","2","0"
"7","31","3","0"
"7","31","4","0"
"7","31","5","8.286"
"7","31","6","62.883"
"7","31","7","131.574"
"7","31","8","211.854"
"7","31","9","301.878"
"7","31","10","378.923"
"7","31","11","437.616"
"7","31","12","454.228"
"7","31","13","436.104"
"7","31","14","387.284"
"7","31","15","310.47"
"7","31","16","220.552"
"7","31","17","139.988"
"7","31","18","70.869"
"7","31","19","15.781"
"7","31","20","0"
"7","31","21","0"
"7","31","22","0"
"7","31","23","0"
"8","1","0","0"
"8","1","1","0"
"8","1","2","0"
"8","1","3","0"
"8","1","4","0"
"8","1","5","7.448"
"8","1","6","61.114"
"8","1","7","131.601"
"8","1","8","218.235"
"8","1","9","308.232"
"8","1","10","394.326"
"8","1","11","451.52"
"8","1","12","472.444"
"8","1","13","454.098"
"8","1","14","411.259"
"8","1","15","326.718"
"8","1","16","233.126"
"8","1","17","142.905"
"8","1","18","70.325"
"8","1","19","15.318"
"8","1","20","0"
"8","1","21","0"
"8","1","22","0"
"8","1","23","0"
"8","2","0","0"
"8","2","1","0"
"8","2","2","0"
"8","2","3","0"
"8","2","4","0"
"8","2","5","7.386"
"8","2","6","59.99"
"8","2","7","127.027"
"8","2","8","203.507"
"8","2","9","287.285"
"8","2","10","362.462"
"8","2","11","429.629"
"8","2","12","462.521"
"8","2","13","445.679"
"8","2","14","385.957"
"8","2","15","308.068"
"8","2","16","219.148"
"8","2","17","136.965"
"8","2","18","69.427"
"8","2","19","14.638"
"8","2","20","0"
"8","2","21","0"
"8","2","22","0"
"8","2","23","0"
"8","3","0","0"
"8","3","1","0"
"8","3","2","0"
"8","3","3","0"
"8","3","4","0"
"8","3","5","5.863"
"8","3","6","55.712"
"8","3","7","130.534"
"8","3","8","227.3"
"8","3","9","335.284"
"8","3","10","429.817"
"8","3","11","518.776"
"8","3","12","544.515"
"8","3","13","521.923"
"8","3","14","449.803"
"8","3","15","343.903"
"8","3","16","236.944"
"8","3","17","141.809"
"8","3","18","65.344"
"8","3","19","12.249"
"8","3","20","0"
"8","3","21","0"
"8","3","22","0"
"8","3","23","0"
"8","4","0","0"
"8","4","1","0"
"8","4","2","0"
"8","4","3","0"
"8","4","4","0"
"8","4","5","4.195"
"8","4","6","51.816"
"8","4","7","128.493"
"8","4","8","232.373"
"8","4","9","342.931"
"8","4","10","449.224"
"8","4","11","519.786"
"8","4","12","545.418"
"8","4","13","522.779"
"8","4","14","454.6"
"8","4","15","351.274"
"8","4","16","241.151"
"8","4","17","137.411"
"8","4","18","59.844"
"8","4","19","9.91"
"8","4","20","0"
"8","4","21","0"
"8","4","22","0"
"8","4","23","0"
"8","5","0","0"
"8","5","1","0"
"8","5","2","0"
"8","5","3","0"
"8","5","4","0"
"8","5","5","4.116"
"8","5","6","52.308"
"8","5","7","127.853"
"8","5","8","223.831"
"8","5","9","331.23"
"8","5","10","426.639"
"8","5","11","498.704"
"8","5","12","522.972"
"8","5","13","501.774"
"8","5","14","446.551"
"8","5","15","350.553"
"8","5","16","238.534"
"8","5","17","139.258"
"8","5","18","60.832"
"8","5","19","9.788"
"8","5","20","0"
"8","5","21","0"
"8","5","22","0"
"8","5","23","0"
"8","6","0","0"
"8","6","1","0"
"8","6","2","0"
"8","6","3","0"
"8","6","4","0"
"8","6","5","4.142"
"8","6","6","53.548"
"8","6","7","126.101"
"8","6","8","224.423"
"8","6","9","332.829"
"8","6","10","428.845"
"8","6","11","496.596"
"8","6","12","503.672"
"8","6","13","481.957"
"8","6","14","420.606"
"8","6","15","331.01"
"8","6","16","228.47"
"8","6","17","136.589"
"8","6","18","61.582"
"8","6","19","9.915"
"8","6","20","0"
"8","6","21","0"
"8","6","22","0"
"8","6","23","0"
"8","7","0","0"
"8","7","1","0"
"8","7","2","0"
"8","7","3","0"
"8","7","4","0"
"8","7","5","3.249"
"8","7","6","54.041"
"8","7","7","125.403"
"8","7","8","215.968"
"8","7","9","309.841"
"8","7","10","401.162"
"8","7","11","461.802"
"8","7","12","483.535"
"8","7","13","463.727"
"8","7","14","405.983"
"8","7","15","316.449"
"8","7","16","222.971"
"8","7","17","133.099"
"8","7","18","60.981"
"8","7","19","9.203"
"8","7","20","0"
"8","7","21","0"
"8","7","22","0"
"8","7","23","0"
"8","8","0","0"
"8","8","1","0"
"8","8","2","0"
"8","8","3","0"
"8","8","4","0"
"8","8","5","2.472"
"8","8","6","51.824"
"8","8","7","124.635"
"8","8","8","222.12"
"8","8","9","334.004"
"8","8","10","433.095"
"8","8","11","503.655"
"8","8","12","519.542"
"8","8","13","497.438"
"8","8","14","432.5"
"8","8","15","338.687"
"8","8","16","231.147"
"8","8","17","133.082"
"8","8","18","59.855"
"8","8","19","8.466"
"8","8","20","0"
"8","8","21","0"
"8","8","22","0"
"8","8","23","0"
"8","9","0","0"
"8","9","1","0"
"8","9","2","0"
"8","9","3","0"
"8","9","4","0"
"8","9","5","0.632"
"8","9","6","44.467"
"8","9","7","103.012"
"8","9","8","161.81"
"8","9","9","228.303"
"8","9","10","285.945"
"8","9","11","336.714"
"8","9","12","354.117"
"8","9","13","339.89"
"8","9","14","293.536"
"8","9","15","236.383"
"8","9","16","170.274"
"8","9","17","110.722"
"8","9","18","53.162"
"8","9","19","5.515"
"8","9","20","0"
"8","9","21","0"
"8","9","22","0"
"8","9","23","0"
"8","10","0","0"
"8","10","1","0"
"8","10","2","0"
"8","10","3","0"
"8","10","4","0"
"8","10","5","0.804"
"8","10","6","46.426"
"8","10","7","121.988"
"8","10","8","222.156"
"8","10","9","336.639"
"8","10","10","443.924"
"8","10","11","515.308"
"8","10","12","541.85"
"8","10","13","517.558"
"8","10","14","463.938"
"8","10","15","353.574"
"8","10","16","239.368"
"8","10","17","132.937"
"8","10","18","54.623"
"8","10","19","5.543"
"8","10","20","0"
"8","10","21","0"
"8","10","22","0"
"8","10","23","0"
"8","11","0","0"
"8","11","1","0"
"8","11","2","0"
"8","11","3","0"
"8","11","4","0"
"8","11","5","0"
"8","11","6","30.604"
"8","11","7","74.476"
"8","11","8","121.655"
"8","11","9","163.398"
"8","11","10","205.811"
"8","11","11","233.636"
"8","11","12","243.474"
"8","11","13","233.643"
"8","11","14","208.045"
"8","11","15","165.556"
"8","11","16","124.919"
"8","11","17","79.118"
"8","11","18","35.954"
"8","11","19","1.462"
"8","11","20","0"
"8","11","21","0"
"8","11","22","0"
"8","11","23","0"
"8","12","0","0"
"8","12","1","0"
"8","12","2","0"
"8","12","3","0"
"8","12","4","0"
"8","12","5","0"
"8","12","6","45.976"
"8","12","7","106.343"
"8","12","8","171.003"
"8","12","9","236.366"
"8","12","10","295.798"
"8","12","11","344.395"
"8","12","12","360.807"
"8","12","13","347.11"
"8","12","14","313.875"
"8","12","15","247.218"
"8","12","16","180.331"
"8","12","17","113.824"
"8","12","18","53.65"
"8","12","19","3.873"
"8","12","20","0"
"8","12","21","0"
"8","12","22","0"
"8","12","23","0"
"8","13","0","0"
"8","13","1","0"
"8","13","2","0"
"8","13","3","0"
"8","13","4","0"
"8","13","5","0"
"8","13","6","48.244"
"8","13","7","118.823"
"8","13","8","205.771"
"8","13","9","296.479"
"8","13","10","384.748"
"8","13","11","443.433"
"8","13","12","465.46"
"8","13","13","445.957"
"8","13","14","401.999"
"8","13","15","312.191"
"8","13","16","217.73"
"8","13","17","127.686"
"8","13","18","55.178"
"8","13","19","4.578"
"8","13","20","0"
"8","13","21","0"
"8","13","22","0"
"8","13","23","0"
"8","14","0","0"
"8","14","1","0"
"8","14","2","0"
"8","14","3","0"
"8","14","4","0"
"8","14","5","0"
"8","14","6","24.55"
"8","14","7","64.326"
"8","14","8","107.022"
"8","14","9","147.251"
"8","14","10","186.704"
"8","14","11","212.343"
"8","14","12","220.81"
"8","14","13","213.189"
"8","14","14","185.227"
"8","14","15","148.764"
"8","14","16","110.984"
"8","14","17","68.982"
"8","14","18","29.667"
"8","14","19","0"
"8","14","20","0"
"8","14","21","0"
"8","14","22","0"
"8","14","23","0"
"8","15","0","0"
"8","15","1","0"
"8","15","2","0"
"8","15","3","0"
"8","15","4","0"
"8","15","5","0"
"8","15","6","41.589"
"8","15","7","116.609"
"8","15","8","216.396"
"8","15","9","331.316"
"8","15","10","433.069"
"8","15","11","527.339"
"8","15","12","566.713"
"8","15","13","540.398"
"8","15","14","457.354"
"8","15","15","349.654"
"8","15","16","229.43"
"8","15","17","125.402"
"8","15","18","48.569"
"8","15","19","2.294"
"8","15","20","0"
"8","15","21","0"
"8","15","22","0"
"8","15","23","0"
"8","16","0","0"
"8","16","1","0"
"8","16","2","0"
"8","16","3","0"
"8","16","4","0"
"8","16","5","0"
"8","16","6","32.689"
"8","16","7","108.322"
"8","16","8","219.791"
"8","16","9","353.585"
"8","16","10","471.219"
"8","16","11","572.146"
"8","16","12","614.784"
"8","16","13","585.86"
"8","16","14","489.533"
"8","16","15","360.427"
"8","16","16","228.646"
"8","16","17","116.065"
"8","16","18","38.052"
"8","16","19","0"
"8","16","20","0"
"8","16","21","0"
"8","16","22","0"
"8","16","23","0"
"8","17","0","0"
"8","17","1","0"
"8","17","2","0"
"8","17","3","0"
"8","17","4","0"
"8","17","5","0"
"8","17","6","20.083"
"8","17","7","96.909"
"8","17","8","234.158"
"8","17","9","393.124"
"8","17","10","538.944"
"8","17","11","640.235"
"8","17","12","676.038"
"8","17","13","640.779"
"8","17","14","522.16"
"8","17","15","386.637"
"8","17","16","235.587"
"8","17","17","103.714"
"8","17","18","24.142"
"8","17","19","0"
"8","17","20","0"
"8","17","21","0"
"8","17","22","0"
"8","17","23","0"
"8","18","0","0"
"8","18","1","0"
"8","18","2","0"
"8","18","3","0"
"8","18","4","0"
"8","18","5","0"
"8","18","6","20.268"
"8","18","7","101.866"
"8","18","8","241.046"
"8","18","9","398.855"
"8","18","10","541.484"
"8","18","11","664.804"
"8","18","12","720.825"
"8","18","13","683.041"
"8","18","14","575.406"
"8","18","15","415.128"
"8","18","16","250.777"
"8","18","17","107.248"
"8","18","18","24.568"
"8","18","19","0"
"8","18","20","0"
"8","18","21","0"
"8","18","22","0"
"8","18","23","0"
"8","19","0","0"
"8","19","1","0"
"8","19","2","0"
"8","19","3","0"
"8","19","4","0"
"8","19","5","0"
"8","19","6","18.18"
"8","19","7","91.58"
"8","19","8","220.837"
"8","19","9","369.068"
"8","19","10","503.504"
"8","19","11","617.388"
"8","19","12","666.803"
"8","19","13","630.475"
"8","19","14","520.137"
"8","19","15","370.704"
"8","19","16","223.469"
"8","19","17","96.729"
"8","19","18","20.925"
"8","19","19","0"
"8","19","20","0"
"8","19","21","0"
"8","19","22","0"
"8","19","23","0"
"8","20","0","0"
"8","20","1","0"
"8","20","2","0"
"8","20","3","0"
"8","20","4","0"
"8","20","5","0"
"8","20","6","33.183"
"8","20","7","107.804"
"8","20","8","218.629"
"8","20","9","345.897"
"8","20","10","471.249"
"8","20","11","562.72"
"8","20","12","594.687"
"8","20","13","558.087"
"8","20","14","466.35"
"8","20","15","336.497"
"8","20","16","218.57"
"8","20","17","111.509"
"8","20","18","37.153"
"8","20","19","0"
"8","20","20","0"
"8","20","21","0"
"8","20","22","0"
"8","20","23","0"
"8","21","0","0"
"8","21","1","0"
"8","21","2","0"
"8","21","3","0"
"8","21","4","0"
"8","21","5","0"
"8","21","6","39.393"
"8","21","7","111.145"
"8","21","8","205.009"
"8","21","9","308.311"
"8","21","10","409.466"
"8","21","11","469.411"
"8","21","12","478.412"
"8","21","13","454.785"
"8","21","14","392.707"
"8","21","15","298.54"
"8","21","16","203.029"
"8","21","17","113.175"
"8","21","18","43.036"
"8","21","19","0"
"8","21","20","0"
"8","21","21","0"
"8","21","22","0"
"8","21","23","0"
"8","22","0","0"
"8","22","1","0"
"8","22","2","0"
"8","22","3","0"
"8","22","4","0"
"8","22","5","0"
"8","22","6","33.317"
"8","22","7","108.241"
"8","22","8","215.247"
"8","22","9","332.48"
"8","22","10","447.031"
"8","22","11","538.911"
"8","22","12","566.042"
"8","22","13","536.905"
"8","22","14","465.95"
"8","22","15","344.509"
"8","22","16","221.295"
"8","22","17","111.251"
"8","22","18","36.692"
"8","22","19","0"
"8","22","20","0"
"8","22","21","0"
"8","22","22","0"
"8","22","23","0"
"8","23","0","0"
"8","23","1","0"
"8","23","2","0"
"8","23","3","0"
"8","23","4","0"
"8","23","5","0"
"8","23","6","35.19"
"8","23","7","109.556"
"8","23","8","207.611"
"8","23","9","321.76"
"8","23","10","423.152"
"8","23","11","515.806"
"8","23","12","542.747"
"8","23","13","515.749"
"8","23","14","435.15"
"8","23","15","331.025"
"8","23","16","213.817"
"8","23","17","113.681"
"8","23","18","38.592"
"8","23","19","0"
"8","23","20","0"
"8","23","21","0"
"8","23","22","0"
"8","23","23","0"
"8","24","0","0"
"8","24","1","0"
"8","24","2","0"
"8","24","3","0"
"8","24","4","0"
"8","24","5","0"
"8","24","6","37.456"
"8","24","7","109.109"
"8","24","8","195.51"
"8","24","9","295.031"
"8","24","10","381.683"
"8","24","11","448.777"
"8","24","12","467.811"
"8","24","13","445.965"
"8","24","14","378.623"
"8","24","15","293.763"
"8","24","16","196.192"
"8","24","17","110.756"
"8","24","18","40.161"
"8","24","19","0"
"8","24","20","0"
"8","24","21","0"
"8","24","22","0"
"8","24","23","0"
"8","25","0","0"
"8","25","1","0"
"8","25","2","0"
"8","25","3","0"
"8","25","4","0"
"8","25","5","0"
"8","25","6","15.673"
"8","25","7","90.817"
"8","25","8","225.308"
"8","25","9","379.23"
"8","25","10","520.94"
"8","25","11","638.314"
"8","25","12","690.448"
"8","25","13","650.211"
"8","25","14","544.133"
"8","25","15","385.132"
"8","25","16","225.665"
"8","25","17","90.22"
"8","25","18","16.573"
"8","25","19","0"
"8","25","20","0"
"8","25","21","0"
"8","25","22","0"
"8","25","23","0"
"8","26","0","0"
"8","26","1","0"
"8","26","2","0"
"8","26","3","0"
"8","26","4","0"
"8","26","5","0"
"8","26","6","14.501"
"8","26","7","86.48"
"8","26","8","216.734"
"8","26","9","367.986"
"8","26","10","507.389"
"8","26","11","600.797"
"8","26","12","631.816"
"8","26","13","594.312"
"8","26","14","515.866"
"8","26","15","375.505"
"8","26","16","217.263"
"8","26","17","86.619"
"8","26","18","14.695"
"8","26","19","0"
"8","26","20","0"
"8","26","21","0"
"8","26","22","0"
"8","26","23","0"
"8","27","0","0"
"8","27","1","0"
"8","27","2","0"
"8","27","3","0"
"8","27","4","0"
"8","27","5","0"
"8","27","6","14.947"
"8","27","7","92.297"
"8","27","8","235.042"
"8","27","9","394.548"
"8","27","10","542.033"
"8","27","11","661.148"
"8","27","12","720.073"
"8","27","13","677.205"
"8","27","14","564.917"
"8","27","15","403.964"
"8","27","16","231.101"
"8","27","17","92.199"
"8","27","18","15.436"
"8","27","19","0"
"8","27","20","0"
"8","27","21","0"
"8","27","22","0"
"8","27","23","0"
"8","28","0","0"
"8","28","1","0"
"8","28","2","0"
"8","28","3","0"
"8","28","4","0"
"8","28","5","0"
"8","28","6","13.752"
"8","28","7","86.63"
"8","28","8","214.786"
"8","28","9","367.609"
"8","28","10","508.389"
"8","28","11","625.474"
"8","28","12","677.742"
"8","28","13","636.635"
"8","28","14","529.08"
"8","28","15","375.248"
"8","28","16","215.154"
"8","28","17","84.126"
"8","28","18","13.593"
"8","28","19","0"
"8","28","20","0"
"8","28","21","0"
"8","28","22","0"
"8","28","23","0"
"8","29","0","0"
"8","29","1","0"
"8","29","2","0"
"8","29","3","0"
"8","29","4","0"
"8","29","5","0"
"8","29","6","30.36"
"8","29","7","103.906"
"8","29","8","202.564"
"8","29","9","313.895"
"8","29","10","424.268"
"8","29","11","503.294"
"8","29","12","534.438"
"8","29","13","504.441"
"8","29","14","423.289"
"8","29","15","313.281"
"8","29","16","199.223"
"8","29","17","100.265"
"8","29","18","30.016"
"8","29","19","0"
"8","29","20","0"
"8","29","21","0"
"8","29","22","0"
"8","29","23","0"
"8","30","0","0"
"8","30","1","0"
"8","30","2","0"
"8","30","3","0"
"8","30","4","0"
"8","30","5","0"
"8","30","6","30.434"
"8","30","7","102.009"
"8","30","8","188.04"
"8","30","9","285.218"
"8","30","10","371.013"
"8","30","11","438.023"
"8","30","12","458.795"
"8","30","13","435.951"
"8","30","14","378.614"
"8","30","15","292.306"
"8","30","16","189.784"
"8","30","17","100.925"
"8","30","18","30.037"
"8","30","19","0"
"8","30","20","0"
"8","30","21","0"
"8","30","22","0"
"8","30","23","0"
"8","31","0","0"
"8","31","1","0"
"8","31","2","0"
"8","31","3","0"
"8","31","4","0"
"8","31","5","0"
"8","31","6","22.913"
"8","31","7","81.83"
"8","31","8","140.351"
"8","31","9","203.085"
"8","31","10","257.128"
"8","31","11","293.5"
"8","31","12","305.444"
"8","31","13","291.287"
"8","31","14","252.661"
"8","31","15","199.471"
"8","31","16","136.417"
"8","31","17","79.094"
"8","31","18","21.988"
"8","31","19","0"
"8","31","20","0"
"8","31","21","0"
"8","31","22","0"
"8","31","23","0"
"9","1","0","0"
"9","1","1","0"
"9","1","2","0"
"9","1","3","0"
"9","1","4","0"
"9","1","5","0"
"9","1","6","19.107"
"9","1","7","71.88"
"9","1","8","129.694"
"9","1","9","189.143"
"9","1","10","240.066"
"9","1","11","274.047"
"9","1","12","285.271"
"9","1","13","271.591"
"9","1","14","234.857"
"9","1","15","184.517"
"9","1","16","125.744"
"9","1","17","70.38"
"9","1","18","17.871"
"9","1","19","0"
"9","1","20","0"
"9","1","21","0"
"9","1","22","0"
"9","1","23","0"
"9","2","0","0"
"9","2","1","0"
"9","2","2","0"
"9","2","3","0"
"9","2","4","0"
"9","2","5","0"
"9","2","6","25.307"
"9","2","7","97.44"
"9","2","8","194.528"
"9","2","9","303.414"
"9","2","10","412.178"
"9","2","11","483.981"
"9","2","12","508.071"
"9","2","13","479.087"
"9","2","14","397.525"
"9","2","15","283"
"9","2","16","183.132"
"9","2","17","92.477"
"9","2","18","23.391"
"9","2","19","0"
"9","2","20","0"
"9","2","21","0"
"9","2","22","0"
"9","2","23","0"
"9","3","0","0"
"9","3","1","0"
"9","3","2","0"
"9","3","3","0"
"9","3","4","0"
"9","3","5","0"
"9","3","6","25.164"
"9","3","7","98.875"
"9","3","8","191.175"
"9","3","9","287.712"
"9","3","10","383.405"
"9","3","11","461.651"
"9","3","12","482.306"
"9","3","13","454.165"
"9","3","14","389.076"
"9","3","15","285.1"
"9","3","16","182.949"
"9","3","17","90.76"
"9","3","18","21.66"
"9","3","19","0"
"9","3","20","0"
"9","3","21","0"
"9","3","22","0"
"9","3","23","0"
"9","4","0","0"
"9","4","1","0"
"9","4","2","0"
"9","4","3","0"
"9","4","4","0"
"9","4","5","0"
"9","4","6","24.425"
"9","4","7","92.828"
"9","4","8","171.333"
"9","4","9","256.099"
"9","4","10","330.187"
"9","4","11","381.207"
"9","4","12","396.244"
"9","4","13","374.503"
"9","4","14","330.865"
"9","4","15","247.831"
"9","4","16","164.199"
"9","4","17","86.309"
"9","4","18","20.698"
"9","4","19","0"
"9","4","20","0"
"9","4","21","0"
"9","4","22","0"
"9","4","23","0"
"9","5","0","0"
"9","5","1","0"
"9","5","2","0"
"9","5","3","0"
"9","5","4","0"
"9","5","5","0"
"9","5","6","5.009"
"9","5","7","31.009"
"9","5","8","59.772"
"9","5","9","89.009"
"9","5","10","111.571"
"9","5","11","132.657"
"9","5","12","137.733"
"9","5","13","126.483"
"9","5","14","109.936"
"9","5","15","86.429"
"9","5","16","57.263"
"9","5","17","28.887"
"9","5","18","4.096"
"9","5","19","0"
"9","5","20","0"
"9","5","21","0"
"9","5","22","0"
"9","5","23","0"
"9","6","0","0"
"9","6","1","0"
"9","6","2","0"
"9","6","3","0"
"9","6","4","0"
"9","6","5","0"
"9","6","6","23.145"
"9","6","7","91.399"
"9","6","8","170.597"
"9","6","9","251.198"
"9","6","10","330.462"
"9","6","11","381.814"
"9","6","12","397.118"
"9","6","13","374.466"
"9","6","14","318.966"
"9","6","15","237.181"
"9","6","16","156.777"
"9","6","17","81.838"
"9","6","18","17.723"
"9","6","19","0"
"9","6","20","0"
"9","6","21","0"
"9","6","22","0"
"9","6","23","0"
"9","7","0","0"
"9","7","1","0"
"9","7","2","0"
"9","7","3","0"
"9","7","4","0"
"9","7","5","0"
"9","7","6","13.74"
"9","7","7","82.53"
"9","7","8","194.268"
"9","7","9","333.35"
"9","7","10","459.416"
"9","7","11","554.078"
"9","7","12","580.63"
"9","7","13","541.535"
"9","7","14","443.422"
"9","7","15","313.454"
"9","7","16","175.318"
"9","7","17","71.193"
"9","7","18","9.966"
"9","7","19","0"
"9","7","20","0"
"9","7","21","0"
"9","7","22","0"
"9","7","23","0"
"9","8","0","0"
"9","8","1","0"
"9","8","2","0"
"9","8","3","0"
"9","8","4","0"
"9","8","5","0"
"9","8","6","12.937"
"9","8","7","80.894"
"9","8","8","190.147"
"9","8","9","320.398"
"9","8","10","436.862"
"9","8","11","536.23"
"9","8","12","576.033"
"9","8","13","532.546"
"9","8","14","429.748"
"9","8","15","294.286"
"9","8","16","167.459"
"9","8","17","67.626"
"9","8","18","8.184"
"9","8","19","0"
"9","8","20","0"
"9","8","21","0"
"9","8","22","0"
"9","8","23","0"
"9","9","0","0"
"9","9","1","0"
"9","9","2","0"
"9","9","3","0"
"9","9","4","0"
"9","9","5","0"
"9","9","6","12.948"
"9","9","7","81.221"
"9","9","8","188.436"
"9","9","9","314.771"
"9","9","10","425.972"
"9","9","11","499.837"
"9","9","12","519.42"
"9","9","13","483.936"
"9","9","14","399.834"
"9","9","15","280.356"
"9","9","16","163.834"
"9","9","17","66.85"
"9","9","18","8.122"
"9","9","19","0"
"9","9","20","0"
"9","9","21","0"
"9","9","22","0"
"9","9","23","0"
"9","10","0","0"
"9","10","1","0"
"9","10","2","0"
"9","10","3","0"
"9","10","4","0"
"9","10","5","0"
"9","10","6","14.259"
"9","10","7","84.192"
"9","10","8","182.249"
"9","10","9","298.114"
"9","10","10","400.368"
"9","10","11","478.245"
"9","10","12","497.416"
"9","10","13","464.346"
"9","10","14","378.388"
"9","10","15","272.345"
"9","10","16","159.755"
"9","10","17","69.883"
"9","10","18","8.9"
"9","10","19","0"
"9","10","20","0"
"9","10","21","0"
"9","10","22","0"
"9","10","23","0"
"9","11","0","0"
"9","11","1","0"
"9","11","2","0"
"9","11","3","0"
"9","11","4","0"
"9","11","5","0"
"9","11","6","15.656"
"9","11","7","85.742"
"9","11","8","176.882"
"9","11","9","274.906"
"9","11","10","371.803"
"9","11","11","449.683"
"9","11","12","470.299"
"9","11","13","439.114"
"9","11","14","365.426"
"9","11","15","253.028"
"9","11","16","156.908"
"9","11","17","71.123"
"9","11","18","8.953"
"9","11","19","0"
"9","11","20","0"
"9","11","21","0"
"9","11","22","0"
"9","11","23","0"
"9","12","0","0"
"9","12","1","0"
"9","12","2","0"
"9","12","3","0"
"9","12","4","0"
"9","12","5","0"
"9","12","6","14.751"
"9","12","7","85.06"
"9","12","8","174.336"
"9","12","9","269.187"
"9","12","10","363.361"
"9","12","11","422.4"
"9","12","12","437.801"
"9","12","13","408.666"
"9","12","14","352.951"
"9","12","15","251.48"
"9","12","16","151.796"
"9","12","17","70.13"
"9","12","18","7.875"
"9","12","19","0"
"9","12","20","0"
"9","12","21","0"
"9","12","22","0"
"9","12","23","0"
"9","13","0","0"
"9","13","1","0"
"9","13","2","0"
"9","13","3","0"
"9","13","4","0"
"9","13","5","0"
"9","13","6","14.439"
"9","13","7","83.607"
"9","13","8","165.726"
"9","13","9","258.799"
"9","13","10","340.4"
"9","13","11","402.359"
"9","13","12","415.821"
"9","13","13","388.958"
"9","13","14","317.889"
"9","13","15","234.514"
"9","13","16","144.708"
"9","13","17","68.958"
"9","13","18","7.111"
"9","13","19","0"
"9","13","20","0"
"9","13","21","0"
"9","13","22","0"
"9","13","23","0"
"9","14","0","0"
"9","14","1","0"
"9","14","2","0"
"9","14","3","0"
"9","14","4","0"
"9","14","5","0"
"9","14","6","13.476"
"9","14","7","80.818"
"9","14","8","163.811"
"9","14","9","259.191"
"9","14","10","342.68"
"9","14","11","406.793"
"9","14","12","422.215"
"9","14","13","394.874"
"9","14","14","333.842"
"9","14","15","245.356"
"9","14","16","146.91"
"9","14","17","67.075"
"9","14","18","5.578"
"9","14","19","0"
"9","14","20","0"
"9","14","21","0"
"9","14","22","0"
"9","14","23","0"
"9","15","0","0"
"9","15","1","0"
"9","15","2","0"
"9","15","3","0"
"9","15","4","0"
"9","15","5","0"
"9","15","6","7.448"
"9","15","7","59.253"
"9","15","8","116.166"
"9","15","9","175.18"
"9","15","10","223.886"
"9","15","11","256.227"
"9","15","12","264.122"
"9","15","13","248.043"
"9","15","14","210.961"
"9","15","15","156.104"
"9","15","16","103.702"
"9","15","17","47.614"
"9","15","18","2.258"
"9","15","19","0"
"9","15","20","0"
"9","15","21","0"
"9","15","22","0"
"9","15","23","0"
"9","16","0","0"
"9","16","1","0"
"9","16","2","0"
"9","16","3","0"
"9","16","4","0"
"9","16","5","0"
"9","16","6","8.307"
"9","16","7","64.596"
"9","16","8","124.95"
"9","16","9","188.465"
"9","16","10","242.382"
"9","16","11","285.665"
"9","16","12","297.108"
"9","16","13","278.198"
"9","16","14","234.271"
"9","16","15","173.291"
"9","16","16","110.098"
"9","16","17","51.175"
"9","16","18","1.477"
"9","16","19","0"
"9","16","20","0"
"9","16","21","0"
"9","16","22","0"
"9","16","23","0"
"9","17","0","0"
"9","17","1","0"
"9","17","2","0"
"9","17","3","0"
"9","17","4","0"
"9","17","5","0"
"9","17","6","10.252"
"9","17","7","77.504"
"9","17","8","167.064"
"9","17","9","262.646"
"9","17","10","357.639"
"9","17","11","417.763"
"9","17","12","432.933"
"9","17","13","402.991"
"9","17","14","326.164"
"9","17","15","234.842"
"9","17","16","138.356"
"9","17","17","58.773"
"9","17","18","2.295"
"9","17","19","0"
"9","17","20","0"
"9","17","21","0"
"9","17","22","0"
"9","17","23","0"
"9","18","0","0"
"9","18","1","0"
"9","18","2","0"
"9","18","3","0"
"9","18","4","0"
"9","18","5","0"
"9","18","6","1.707"
"9","18","7","57.439"
"9","18","8","168.086"
"9","18","9","304.542"
"9","18","10","431.112"
"9","18","11","537.584"
"9","18","12","581.875"
"9","18","13","534.8"
"9","18","14","417.313"
"9","18","15","263.423"
"9","18","16","130.902"
"9","18","17","35.833"
"9","18","18","0"
"9","18","19","0"
"9","18","20","0"
"9","18","21","0"
"9","18","22","0"
"9","18","23","0"
"9","19","0","0"
"9","19","1","0"
"9","19","2","0"
"9","19","3","0"
"9","19","4","0"
"9","19","5","0"
"9","19","6","2.516"
"9","19","7","59.271"
"9","19","8","171.372"
"9","19","9","311.429"
"9","19","10","454.176"
"9","19","11","551.311"
"9","19","12","575.818"
"9","19","13","521.068"
"9","19","14","406.895"
"9","19","15","259.292"
"9","19","16","133.544"
"9","19","17","39.054"
"9","19","18","0"
"9","19","19","0"
"9","19","20","0"
"9","19","21","0"
"9","19","22","0"
"9","19","23","0"
"9","20","0","0"
"9","20","1","0"
"9","20","2","0"
"9","20","3","0"
"9","20","4","0"
"9","20","5","0"
"9","20","6","7.908"
"9","20","7","74.761"
"9","20","8","159.332"
"9","20","9","257.665"
"9","20","10","343.974"
"9","20","11","424.885"
"9","20","12","449.248"
"9","20","13","415.501"
"9","20","14","327.962"
"9","20","15","227.357"
"9","20","16","131.812"
"9","20","17","53.681"
"9","20","18","0"
